event_date,source,medium,campaign_id,campaign,device_category,sessions,page_views,item_views,add_to_carts,checkouts,leads,purchases,purchase_revenue
2025-01-28,facebook,paid_social,CMP-000079,CART RECOVERY US 2025,tablet,0,0,1,0,0,0,0,0.0
2025-01-15,tiktok,paid_social,CMP-000080, Brand Search US Q4  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-28,google,cpc,CMP-000033,enterprise_abm_apac_2024,tablet,1,0,0,0,0,0,0,0.0
2025-01-26,google,cpc,CMP-000067,HOLIDAY PROMO APAC 2024,tablet,1,0,0,0,0,0,0,0.0
2025-01-29,google,cpc,CMP-000083,regional_expansion_emea_2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-31,google,cpc,CMP-000020,Holiday Promotion NA 2025,mobile,0,0,0,0,0,1,0,0.0
2025-01-29,google,cpc,CMP-000080,enterprise_abm_apac_2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-04,tiktok,paid_social,CMP-000018, Product Launch US 2025  ,desktop,0,0,0,0,0,1,0,0.0
2025-01-16,(direct),(none),CMP-000061,Retargeting APAC FY25,desktop,0,0,0,0,1,0,0,0.0
2025-01-04,facebook,paid_social,CMP-000017,Retargeting APAC FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-08,google,cpc,CMP-000083,BRAND SEARCH APAC FY25,tablet,0,1,0,0,0,0,0,0.0
2025-01-09,(direct),(none),CMP-000019, Regional Expansion NA Q4  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-18,newsletter,email,,regional_expansion_us_2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-14,facebook,paid_social,CMP-000081,Cart Recovery NA 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-12,google,cpc,CMP-000052, Holiday Promo US 2025  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-14,partner,referral,CMP-000061, Holiday Promo US Q4  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-16,partner,referral,CMP-000073,COMPETITOR SEARCH GLOBAL 2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-29,(direct),(none),CMP-000067,BRAND SEARCH US FY25,tablet,0,0,0,0,0,0,1,625.03
2025-01-08,(direct),(none),CMP-000042,Regional Expansion EMEA Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-16,google,cpc,CMP-000061,REGIONAL EXPANSION GLOBAL FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-29,facebook,paid_social,CMP-000012,Holiday Promotion APAC Q4,desktop,0,0,0,1,0,0,0,0.0
2025-01-06,google,cpc,CMP-000079,Enterprise ABM US FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-11,google,cpc,CMP-000045,Brand Search APAC FY25,desktop,0,0,0,0,0,1,0,0.0
2025-01-13,(direct),(none),CMP-000065,product_launch_global_fy25,mobile,0,1,0,0,0,0,0,0.0
2025-01-04,tiktok,paid_social,CMP-000019, Brand Search Global 2025  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-21,facebook,paid_social,CMP-000018,BRAND SEARCH GLOBAL Q4,mobile,0,0,0,0,0,0,1,561.46
2025-01-19,google,cpc,CMP-000021, Creator Spark Global 2024  ,mobile,0,0,0,0,0,0,1,649.64
2025-01-01,facebook,paid_social,CMP-000012,Competitor Search US 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-24,google,cpc,CMP-000048,retargeting_emea_2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-07,(direct),(none),CMP-000033, Brand Search Global Q4  ,desktop,0,0,0,0,1,0,0,0.0
2025-01-26,google,cpc,,Cart Recovery US 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-07,tiktok,paid_social,CMP-000077,lifecycle_winback_emea_2025,desktop,0,0,1,0,0,0,0,0.0
2025-01-23,facebook,paid_social,CMP-000079,Creator Spark APAC 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-23,(direct),(none),CMP-000060,Brand Search Global Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-23,tiktok,paid_social,CMP-000043,retargeting_emea_2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-04,(direct),(none),CMP-000017,REGIONAL EXPANSION NA Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-27,facebook,paid_social,CMP-000060,Cart Recovery Global FY25,mobile,0,0,1,0,0,0,0,0.0
2025-01-06,tiktok,paid_social,CMP-000002,CREATOR SPARK NA FY25,tablet,0,1,0,0,0,0,0,0.0
2025-01-25,newsletter,email,CMP-000054,Retargeting NA 2025,tablet,0,0,0,1,0,0,0,0.0
2025-01-04,google,cpc,CMP-000038, Brand Search NA FY25  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-17,google,cpc,CMP-000027,Competitor Search Global 2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-22,tiktok,paid_social,CMP-000035,competitor_search_us_q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-25,newsletter,email,,PRODUCT LAUNCH EMEA 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-06,newsletter,email,,Competitor Search APAC Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-15,google,cpc,CMP-000053,lifecycle_winback_emea_fy25,desktop,0,1,0,0,0,0,0,0.0
2025-01-27,google,cpc,CMP-000013,Brand Search NA 2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-05,google,cpc,CMP-000052,ENTERPRISE ABM APAC 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-18,facebook,paid_social,CMP-000079,creator_spark_global_fy25,mobile,0,1,0,0,0,0,0,0.0
2025-01-12,facebook,paid_social,CMP-000004,CART RECOVERY GLOBAL Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-18,newsletter,email,CMP-000011,Regional Expansion NA Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-25,google,cpc,,Brand Search Global Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000062,Regional Expansion US 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-02,tiktok,paid_social,CMP-000035, Competitor Search NA 2024  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-11,google,cpc,CMP-000082,Regional Expansion US Q4,desktop,0,0,0,1,0,0,0,0.0
2025-01-12,facebook,paid_social,CMP-000001, Competitor Search US Q4  ,tablet,0,0,0,0,0,0,1,1173.75
2025-01-20,tiktok,paid_social,CMP-000010,REGIONAL EXPANSION APAC 2025,desktop,0,0,0,0,0,1,0,0.0
2025-01-14,google,cpc,CMP-000045,Competitor SEM NA FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-26,newsletter,email,, Competitor Search APAC Q4  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-28,google,cpc,CMP-000078, Regional Expansion US Q4  ,tablet,0,0,0,1,0,0,0,0.0
2025-01-28,facebook,paid_social,CMP-000003,Creator Spark APAC Q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-14,google,cpc,CMP-000006, Product Launch US 2025  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-21,google,cpc,CMP-000078,REGIONAL EXPANSION US 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-04,google,cpc,CMP-000027, Regional Expansion Global 2024  ,mobile,0,0,0,0,0,1,0,0.0
2025-01-07,newsletter,email,CMP-000022,cart_recovery_global_2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-04,google,cpc,CMP-000028,Brand SEM APAC FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-01,google,cpc,CMP-000059, Product Launch APAC 2024  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-25,tiktok,paid_social,CMP-000026,Competitor Search NA 2024,tablet,0,0,1,0,0,0,0,0.0
2025-01-26,google,cpc,CMP-000024,Holiday Promotion US 2024,mobile,0,0,0,1,0,0,0,0.0
2025-01-08,google,cpc,CMP-000074,Enterprise ABM APAC FY25,mobile,0,0,0,0,0,0,1,449.32
2025-01-30,facebook,paid_social,CMP-000021, Brand Search Global 2025  ,mobile,0,0,0,0,0,0,1,403.1
2025-01-07,(direct),(none),CMP-000061,BRAND SEARCH EMEA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-25,google,cpc,CMP-000067, Product Launch Global 2025  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-31,newsletter,email,CMP-000062,Regional Expansion US FY25,tablet,0,0,0,0,1,0,0,0.0
2025-01-12,(direct),(none),CMP-000043, Holiday Promo EMEA 2025  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-31,newsletter,email,CMP-000017,PRODUCT LAUNCH EMEA FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-10,google,cpc,CMP-000062,REGIONAL EXPANSION EMEA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-16,tiktok,paid_social,CMP-000067,Enterprise ABM EMEA FY25,desktop,1,0,0,0,0,0,0,0.0
2025-01-16,partner,referral,CMP-000082,Regional Expansion US 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-04,tiktok,paid_social,CMP-000036,Retargeting US FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-15,google,cpc,CMP-000035,Competitor SEM NA FY25,desktop,0,0,1,0,0,0,0,0.0
2025-01-30,google,cpc,CMP-000006, Lifecycle Winback Global 2024  ,desktop,0,0,0,0,0,0,1,2008.44
2025-01-27,tiktok,paid_social,CMP-000043,Retargeting Global FY25,desktop,0,0,1,0,0,0,0,0.0
2025-01-12,facebook,paid_social,CMP-000061,Enterprise ABM Global 2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-27,google,cpc,,Cart Recovery US 2025,mobile,0,0,1,0,0,0,0,0.0
2025-01-22,google,cpc,CMP-000040,Lifecycle Winback EMEA 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-11,google,cpc,CMP-000004,Retargeting Global 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-11,tiktok,paid_social,CMP-000038,Creator Spark NA Q4,mobile,0,0,0,1,0,0,0,0.0
2025-01-25,facebook,paid_social,CMP-000048,Creator Spark US 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-16,newsletter,email,,Retargeting US 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-27,facebook,paid_social,CMP-000063,Holiday Promotion EMEA 2025,desktop,0,0,0,0,1,0,0,0.0
2025-01-07,tiktok,paid_social,,Brand SEM Global Q4,mobile,0,0,0,0,0,0,1,2126.65
2025-01-29,google,cpc,CMP-000061, Competitor Search Global FY25  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-09,google,cpc,, Enterprise ABM NA 2025  ,mobile,0,0,0,0,0,1,0,0.0
2025-01-19,facebook,paid_social,CMP-000063,BRAND SEARCH US 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-20,(direct),(none),CMP-000030,HOLIDAY PROMO APAC 2024,tablet,0,0,0,0,0,0,1,644.48
2025-01-23,tiktok,paid_social,CMP-000033,Lifecycle Winback APAC 2024,mobile,0,0,0,0,1,0,0,0.0
2025-01-31,google,cpc,CMP-000018, Lifecycle Winback Global FY25  ,desktop,0,0,0,0,0,0,1,1565.6
2025-01-15,newsletter,email,,Regional Expansion Global Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-10,newsletter,email,CMP-000069,Holiday Promo EMEA 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-27,facebook,paid_social,CMP-000016,regional_expansion_us_fy25,mobile,0,0,0,0,0,0,1,465.95
2025-01-20,google,cpc,CMP-000013, Competitor Search EMEA 2024  ,mobile,0,0,1,0,0,0,0,0.0
2025-01-08,partner,referral,,Enterprise ABM Global Q4,desktop,0,0,0,0,0,1,0,0.0
2025-01-06,tiktok,paid_social,CMP-000009,Regional Expansion US FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-26,google,cpc,CMP-000071,COMPETITOR SEARCH NA 2025,mobile,0,0,0,0,0,1,0,0.0
2025-01-24,facebook,paid_social,CMP-000082,Holiday Promotion US FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-29,(direct),(none),CMP-000073, Enterprise ABM NA FY25  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-03,google,cpc,CMP-000010, Creator Spark EMEA FY25  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-30,facebook,paid_social,CMP-000058,Product Launch EMEA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-16,facebook,paid_social,CMP-000006,Retargeting EMEA FY25,mobile,0,0,0,0,1,0,0,0.0
2025-01-09,google,cpc,CMP-000070,Enterprise ABM US FY25,desktop,0,0,0,0,0,0,1,3595.79
2025-01-22,facebook,paid_social,,Retargeting US Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-31,tiktok,paid_social,CMP-000026,retargeting_na_q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-30,facebook,paid_social,CMP-000048,CART RECOVERY US 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-08,newsletter,email,CMP-000002,HOLIDAY PROMO EMEA 2024,desktop,0,0,0,0,0,1,0,0.0
2025-01-21,(direct),(none),CMP-000042,Creator Spark EMEA 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-14,google,cpc,CMP-000052,Product Launch NA FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-02,tiktok,paid_social,CMP-000034,Cart Recovery NA 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-24,facebook,paid_social,CMP-000058, Brand Search EMEA 2024  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-11,facebook,paid_social,,CART RECOVERY NA 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-19,facebook,paid_social,,Retargeting NA 2025,desktop,0,0,0,1,0,0,0,0.0
2025-01-24,google,cpc,,Brand SEM Global 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-04,tiktok,paid_social,CMP-000057,Regional Expansion EMEA 2024,desktop,0,0,0,0,1,0,0,0.0
2025-01-20,google,cpc,CMP-000076,holiday_promo_us_2025,desktop,0,0,1,0,0,0,0,0.0
2025-01-01,partner,referral,CMP-000048,Competitor Search NA 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-23,newsletter,email,CMP-000019,LIFECYCLE WINBACK US FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-20,facebook,paid_social,CMP-000076,COMPETITOR SEARCH EMEA FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-18,(direct),(none),CMP-000011,product_launch_apac_q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-16,newsletter,email,CMP-000009,Creator Spark APAC FY25,desktop,0,0,1,0,0,0,0,0.0
2025-01-04,google,cpc,CMP-000077, Holiday Promo Global 2025  ,tablet,1,0,0,0,0,0,0,0.0
2025-01-29,newsletter,email,CMP-000046,Cart Recovery NA Q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-10,google,cpc,,Regional Expansion US Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-05,newsletter,email,CMP-000046,Lifecycle Winback APAC 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-27,google,cpc,CMP-000027,cart_recovery_emea_fy25,mobile,0,1,0,0,0,0,0,0.0
2025-01-14,google,cpc,CMP-000029,creator_spark_na_q4,desktop,0,0,0,0,0,1,0,0.0
2025-01-08,facebook,paid_social,CMP-000038,Lifecycle Winback US Q4,mobile,0,0,0,1,0,0,0,0.0
2025-01-02,google,cpc,CMP-000062,Competitor Search US Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-26,google,cpc,CMP-000043,Product Launch US 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-04,facebook,paid_social,CMP-000055,Creator Spark EMEA Q4,tablet,0,0,1,0,0,0,0,0.0
2025-01-02,google,cpc,,HOLIDAY PROMO GLOBAL 2025,tablet,0,0,1,0,0,0,0,0.0
2025-01-20,(direct),(none),CMP-000033, Creator Spark APAC 2024  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-13,google,cpc,CMP-000019,holiday_promo_na_q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-13,partner,referral,CMP-000036, Creator Spark APAC 2024  ,tablet,1,0,0,0,0,0,0,0.0
2025-01-13,facebook,paid_social,CMP-000054, Creator Spark US 2025  ,mobile,0,0,0,0,0,0,1,985.98
2025-01-08,facebook,paid_social,,Regional Expansion US FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-25,facebook,paid_social,CMP-000059,HOLIDAY PROMO EMEA Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-15,google,cpc,CMP-000077,regional_expansion_na_2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-02,newsletter,email,CMP-000063, Creator Spark NA FY25  ,mobile,0,0,0,1,0,0,0,0.0
2025-01-07,tiktok,paid_social,CMP-000047,LIFECYCLE WINBACK APAC 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000055,Cart Recovery US Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-04,google,cpc,CMP-000057,Holiday Promo US FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-15,google,cpc,CMP-000021,Enterprise ABM APAC Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-22,facebook,paid_social,CMP-000026, Lifecycle Winback US 2025  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-03,facebook,paid_social,,Competitor Search Global 2024,mobile,0,0,0,0,0,0,1,612.31
2025-01-20,newsletter,email,CMP-000059,Competitor SEM Global FY25,desktop,0,0,1,0,0,0,0,0.0
2025-01-09,tiktok,paid_social,CMP-000008,Creator Spark EMEA FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-25,google,cpc,CMP-000067,Creator Spark EMEA 2024,tablet,0,1,0,0,0,0,0,0.0
2025-01-08,google,cpc,CMP-000006,lifecycle_winback_global_2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-17,google,cpc,CMP-000030,Cart Recovery US FY25,mobile,0,0,0,0,0,1,0,0.0
2025-01-23,tiktok,paid_social,CMP-000041, Creator Spark EMEA 2024  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-08,google,cpc,CMP-000039,Regional Expansion US 2025,mobile,0,0,0,1,0,0,0,0.0
2025-01-16,(direct),(none),CMP-000001,Regional Expansion NA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-26,tiktok,paid_social,CMP-000036, Competitor Search APAC Q4  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-01,tiktok,paid_social,CMP-000070,Enterprise ABM EMEA 2024,mobile,0,0,0,0,0,0,1,1102.33
2025-01-08,facebook,paid_social,CMP-000011,Holiday Promotion EMEA 2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-23,google,cpc,CMP-000020,Competitor SEM NA 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-25,tiktok,paid_social,CMP-000018, Competitor Search NA FY25  ,desktop,0,0,0,0,0,0,1,498.35
2025-01-06,newsletter,email,CMP-000008, Retargeting NA FY25  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-27,newsletter,email,CMP-000026,PRODUCT LAUNCH APAC FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-15,google,cpc,CMP-000058,enterprise_abm_global_2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-14,newsletter,email,CMP-000008, Cart Recovery NA FY25  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-01,newsletter,email,CMP-000053,Regional Expansion APAC Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-14,partner,referral,CMP-000059, Holiday Promo NA 2024  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-22,newsletter,email,CMP-000044,Brand Search US FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-28,partner,referral,CMP-000077,COMPETITOR SEARCH US 2025,desktop,0,0,0,1,0,0,0,0.0
2025-01-16,google,cpc,CMP-000066,LIFECYCLE WINBACK US Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-09,google,cpc,CMP-000052,brand_search_us_2024,desktop,0,0,0,0,1,0,0,0.0
2025-01-24,tiktok,paid_social,CMP-000029, Enterprise ABM EMEA FY25  ,mobile,0,0,0,1,0,0,0,0.0
2025-01-11,partner,referral,CMP-000011,CART RECOVERY NA FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-23,facebook,paid_social,CMP-000060,LIFECYCLE WINBACK EMEA 2025,mobile,0,0,0,1,0,0,0,0.0
2025-01-18,google,cpc,CMP-000074,Creator Spark US 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-09,google,cpc,,Holiday Promotion Global Q4,desktop,0,0,0,0,0,1,0,0.0
2025-01-08,tiktok,paid_social,CMP-000005,regional_expansion_global_fy25,desktop,0,1,0,0,0,0,0,0.0
2025-01-22,facebook,paid_social,CMP-000071,RETARGETING US 2024,desktop,0,0,0,1,0,0,0,0.0
2025-01-24,tiktok,paid_social,CMP-000043,Lifecycle Winback Global 2025,desktop,0,0,0,0,1,0,0,0.0
2025-01-05,facebook,paid_social,CMP-000034,product_launch_apac_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-03,google,cpc,CMP-000010,Product Launch Global FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-11,(direct),(none),CMP-000064,lifecycle_winback_emea_q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-24,(direct),(none),CMP-000030,product_launch_emea_q4,mobile,0,0,0,0,1,0,0,0.0
2025-01-18,google,cpc,CMP-000020,Creator Spark Global Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-02,facebook,paid_social,CMP-000075,cart_recovery_apac_q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-26,google,cpc,CMP-000015,Competitor SEM US 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-08,google,cpc,CMP-000046,CART RECOVERY US FY25,mobile,0,0,1,0,0,0,0,0.0
2025-01-29,tiktok,paid_social,CMP-000023,Enterprise ABM Global 2024,mobile,0,0,0,0,0,1,0,0.0
2025-01-29,partner,referral,CMP-000078,Brand SEM APAC 2024,mobile,0,0,0,1,0,0,0,0.0
2025-01-01,facebook,paid_social,CMP-000036,Retargeting NA Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-22,google,cpc,CMP-000062,CREATOR SPARK NA Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-10,tiktok,paid_social,CMP-000058, Product Launch US 2025  ,desktop,0,0,0,0,1,0,0,0.0
2025-01-27,newsletter,email,CMP-000026,Lifecycle Winback Global 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-24,newsletter,email,CMP-000027,regional_expansion_na_2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-09,partner,referral,CMP-000047,COMPETITOR SEARCH EMEA Q4,desktop,0,0,0,1,0,0,0,0.0
2025-01-31,newsletter,email,CMP-000074,Retargeting Global 2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-23,(direct),(none),CMP-000039, Cart Recovery US FY25  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-09,google,cpc,,Brand Search US Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-09,newsletter,email,CMP-000045,Enterprise ABM EMEA Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-07,partner,referral,,Competitor Search NA FY25,mobile,0,0,0,0,1,0,0,0.0
2025-01-11,facebook,paid_social,CMP-000014,Retargeting Global 2025,mobile,0,0,1,0,0,0,0,0.0
2025-01-04,google,cpc,,CART RECOVERY US Q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-17,facebook,paid_social,CMP-000020,competitor_search_emea_2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-17,facebook,paid_social,CMP-000024,retargeting_us_q4,tablet,0,0,0,0,1,0,0,0.0
2025-01-03,google,cpc,CMP-000024,COMPETITOR SEARCH US FY25,mobile,0,0,0,0,0,0,1,510.2
2025-01-29,partner,referral,,product_launch_emea_2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-02,google,cpc,CMP-000015, Holiday Promo NA 2025  ,tablet,0,0,0,1,0,0,0,0.0
2025-01-04,facebook,paid_social,CMP-000049,Cart Recovery EMEA FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-13,google,cpc,CMP-000051,Brand Search NA 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-08,tiktok,paid_social,CMP-000053,enterprise_abm_na_fy25,mobile,0,1,0,0,0,0,0,0.0
2025-01-15,facebook,paid_social,CMP-000057,LIFECYCLE WINBACK NA 2024,tablet,0,0,0,0,0,1,0,0.0
2025-01-17,facebook,paid_social,CMP-000028,cart_recovery_apac_2025,mobile,0,0,0,0,1,0,0,0.0
2025-01-28,google,cpc,CMP-000026,creator_spark_global_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-24,facebook,paid_social,CMP-000049, Holiday Promo NA 2024  ,mobile,0,0,0,0,0,0,1,1016.24
2025-01-09,tiktok,paid_social,CMP-000045, Lifecycle Winback EMEA Q4  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-12,google,cpc,,HOLIDAY PROMO GLOBAL 2024,mobile,0,0,0,0,0,0,1,845.96
2025-01-13,tiktok,paid_social,CMP-000079, Retargeting NA FY25  ,desktop,0,0,0,1,0,0,0,0.0
2025-01-15,facebook,paid_social,CMP-000081,Cart Recovery APAC Q4,mobile,0,0,1,0,0,0,0,0.0
2025-01-27,facebook,paid_social,CMP-000065,holiday_promo_na_fy25,tablet,0,1,0,0,0,0,0,0.0
2025-01-10,google,cpc,,Brand Search APAC 2025,tablet,0,0,0,0,0,1,0,0.0
2025-01-07,(direct),(none),CMP-000004,Lifecycle Winback APAC FY25,tablet,0,1,0,0,0,0,0,0.0
2025-01-12,google,cpc,CMP-000004,Enterprise ABM Global FY25,mobile,0,0,1,0,0,0,0,0.0
2025-01-16,tiktok,paid_social,CMP-000059,Enterprise ABM US 2024,desktop,0,0,0,1,0,0,0,0.0
2025-01-26,facebook,paid_social,CMP-000029,ENTERPRISE ABM EMEA FY25,desktop,1,0,0,0,0,0,0,0.0
2025-01-16,facebook,paid_social,CMP-000059,HOLIDAY PROMO EMEA 2025,mobile,0,0,0,0,1,0,0,0.0
2025-01-29,tiktok,paid_social,CMP-000027, Cart Recovery EMEA 2024  ,desktop,0,0,0,1,0,0,0,0.0
2025-01-08,partner,referral,,regional_expansion_emea_fy25,desktop,0,1,0,0,0,0,0,0.0
2025-01-18,google,cpc,CMP-000013,enterprise_abm_apac_2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-14,google,cpc,CMP-000001, Brand Search NA 2025  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-29,google,cpc,CMP-000083,PRODUCT LAUNCH US FY25,desktop,0,0,0,0,0,1,0,0.0
2025-01-13,tiktok,paid_social,CMP-000058,Enterprise ABM APAC FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-31,google,cpc,CMP-000022,LIFECYCLE WINBACK GLOBAL Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-24,tiktok,paid_social,CMP-000025,REGIONAL EXPANSION APAC 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-26,google,cpc,CMP-000024, Creator Spark APAC 2024  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-19,google,cpc,CMP-000004, Competitor Search Global FY25  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-14,(direct),(none),CMP-000037, Enterprise ABM US Q4  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-19,google,cpc,CMP-000014, Cart Recovery US Q4  ,mobile,0,0,0,0,1,0,0,0.0
2025-01-10,facebook,paid_social,CMP-000013,regional_expansion_na_q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-21,facebook,paid_social,CMP-000016,Lifecycle Winback US 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-15,(direct),(none),CMP-000058,Product Launch EMEA Q4,desktop,0,0,0,0,1,0,0,0.0
